Table 3. -- Equations and parameters for diameter-based biomass equations,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,Common Name,Component ID,Equation Form ID,a,b,c,d,e,Diameter,Corrected for bias,Bias correction (CF),r,R2,MinDiameter,MaxDiameter,Sample size,Stump height,Top d.o.b.,Units diameter,Units biomass,Component,Component sum,Ratio equation,Segmented equation,Equation number,Source,Notes
843,Silverleaf oak,23,1,1.9218,0.9988,1,,,d.b.h.,no,0,0,0.98,2,30,15,,,cm,g,na,,,,1,173,estimate for d.b.h. range; current leaves and twigs
855,banj oak,6,2,-0.523,0,1.367,1,,cbh,yes,0,0,1,5,150,21,0,0,cm,kg,na,t,,,1,125,Indian study; assume 0-inch stump height since root biomass also studied; error presented is std dev around slope coefficient
855,banj oak,13,2,-0.718,0,1.302,1,,cbh,yes,0,0,0.97,5,150,21,,,cm,kg,na,t,,,1,125,Indian study; error presented is std dev around slope coefficient
855,banj oak,18,2,-0.976,0,0.954,1,,cbh,yes,0,0,0.3,5,150,21,,,cm,kg,fl,t,,,1,125,Indian study; error presented is std dev around slope coefficient
855,banj oak,21,2,0.065,0,0.895,1,,cbh,yes,0,0,0.9,5,150,21,,,cm,kg,na,t,,,1,125,Indian study; error presented is std dev around slope coefficient
855,banj oak,26,2,-0.982,0,0.904,1,,cbh,yes,0,0,0.61,5,150,21,,,cm,kg,na,s,,,1,125,Indian study; roots > 1 cm; error presented is std dev around slope coefficient
855,banj oak,27,2,-0.312,0,0.809,1,,cbh,yes,0,0,0.57,5,150,21,,,cm,kg,na,s,,,1,125,Indian study; roots > 1 cm; error presented is std dev around slope coefficient
855,banj oak,28,2,-1.326,0,0.504,1,,cbh,yes,0,0,0.49,5,150,21,,,cm,kg,na,s,,,1,125,Indian study; roots < 1 cm; error presented is std dev around slope coefficient
856,Kharsu oak (Himalaya),2,2,1.5389,0,1.1086,1,,cbh,no,0,0,0.97,30,370,12,0,,cm,kg,ag,a,,,1,2,uprooted trees used so assume stump is 0-inch height
856,Kharsu oak (Himalaya),4,2,1.123,0,1.1217,1,,cbh,no,0,0,0.97,30,370,12,0,0,cm,kg,na,c,,,1,2,"diameter range spans all species in study; actual range not given but could be smaller; no info on top diameter; assume ""bole"" means wood only"
856,Kharsu oak (Himalaya),5,2,-1.2514,0,1.11,1,,cbh,no,0,0,0.94,30,370,12,0,0,cm,kg,na,c,,,1,2,diameter range spans all species in study; actual range not given but could be smaller; no info on top diameter
856,Kharsu oak (Himalaya),13,2,-0.2312,0,1.1231,1,,cbh,no,0,0,0.97,30,370,12,,,cm,kg,na,c,,,1,2,diameter range spans all species in study; actual range not given but could be smaller
856,Kharsu oak (Himalaya),18,2,-0.9425,0,0.8416,1,,cbh,no,0,0,0.95,30,370,12,,,cm,kg,fl,c,,,1,2,diameter range spans all species in study; actual range not given but could be smaller
856,Kharsu oak (Himalaya),21,2,-0.8548,0,0.8673,1,,cbh,no,0,0,0.83,30,370,12,,,cm,kg,na,c,,,1,2,diameter range spans all species in study; actual range not given but could be smaller
856,Kharsu oak (Himalaya),26,2,0.5886,0,0.9549,1,,cbh,no,0,0,0.93,30,370,12,0,,cm,kg,na,r,,,1,2,"diameter range spans all species in study; actual range not given but could be smaller; no definition for ""stump roots"" given; excavated to 1 m depth to 1 m radius around tree"
856,Kharsu oak (Himalaya),27,2,-0.4084,0,0.9896,1,,cbh,no,0,0,0.91,30,370,12,0,,cm,kg,na,r,,,1,2,"diameter range spans all species in study; actual range not given but could be smaller; no definition for ""lateral roots"" given; excavated to 1 m depth to 1 m radius around tree"
856,Kharsu oak (Himalaya),28,2,-0.8265,0,0.877,1,,cbh,no,0,0,0.58,30,370,12,0,,cm,kg,na,r,,,1,2,diameter range spans all species in study; actual range not given but could be smaller; fine roots defined as < 10 mm; excavated to 1 m depth to 1 m radius around tree
856,Kharsu oak (Himalaya),29,2,1.0448,0,0.9597,1,,cbh,no,0,0,0.96,30,370,12,0,,cm,kg,rt,b,,,1,2,diameter range spans all species in study; actual range not given but could be smaller; excavated to 1 m depth to 1 m radius around tree
901,black locust,4,4,0,0,3.41664,1.06056,,d.b.h.^2,yes,0,0,0.94,14.22,25.91,9,6,,in,lb,swm,,y,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,4,4,0,0,0.60942,1.42002,,d.b.h.^2,yes,0,0,0.94,29.46,41.66,9,7.2,,in,lb,swm,,y,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,6,4,0,0,4.06014,1.05285,,d.b.h.^2,yes,0,0,0.94,14.22,25.91,9,6,,in,lb,na,,y,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,6,4,0,0,0.77201,1.41295,,d.b.h.^2,yes,0,0,0.94,29.46,41.66,9,7.2,,in,lb,na,,y,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,15,4,0,0,3.5915,1.08426,,d.b.h.^2,yes,0,0,0.95,14.22,25.91,9,6,,in,lb,na,,,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,15,4,0,0,0.77942,1.40281,,d.b.h.^2,yes,0,0,0.95,29.46,58.67,9,7.2,,in,lb,na,,,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,16,4,0,0,4.13741,1.08876,,d.b.h.^2,yes,0,0,0.95,14.22,25.91,9,6,,in,lb,na,,,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
901,black locust,16,4,0,0,1.04649,1.37539,,d.b.h.^2,yes,0,0,0.95,29.46,41.66,9,7.2,,in,lb,na,,,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
920,willow,1,2,1.1445,0,2.0716,1,,d.b.h.,no,0,0.961,0,2.54,22.86,30,,,in,lb,na,,,,1,177,no c reported; includes roots <= 1-inch
920,willow,1,2,7.489,0,1.4393,1,,d.b.h.,no,0,0.964,0,0.1,2.54,9,,,in,g,rts,,,,1,177,no c reported; includes roots <= 1-inch
920,willow,2,2,7.2314,0,1.4392,1,,d.b.h.,no,0,0.964,0,0.1,2.54,9,0,,in,g,ag,,,,1,177,no c reported; small trees cut at ground surface
920,willow,3,2,0.8856,0,2.0552,1,,d.b.h.,no,0,0.957,0,2.54,22.86,30,6,,in,lb,agm,,,,1,177,6-inch stump; no c reported
920,willow,6,1,2.761,2.3391,1,,,d.b.h.,no,0,0,0.91,2.5,7.62,30,0,0,cm,g,na,t,,,1,130,assume stump included due to small size of trees; no bias correction
920,willow,6,2,0.2466,0,2.3321,1,,d.b.h.,no,0,0.955,0,2.54,22.86,30,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
920,willow,13,1,2.4822,1.6624,1,,,d.b.h.,no,0,0,0.77,2.5,7.62,30,,,cm,g,na,t,,,1,130,no bias correction
920,willow,13,2,-0.391,0,1.6514,1,,d.b.h.,no,0,0.874,0,2.54,22.86,30,,,in,lb,na,,,,1,177,no c reported
920,willow,18,1,2.1879,1.6442,1,,,d.b.h.,no,0,0,0.67,2.5,7.62,30,,,cm,g,fl,t,,,1,130,no bias correction
920,willow,18,2,-1.1428,0,1.6921,1,,d.b.h.,no,0,0.813,0,2.54,22.86,30,,,in,lb,fl,,,,1,177,no c reported
920,willow,33,2,-0.3376,0,2.1258,1,,d.b.h.,no,0,0.971,0,2.54,22.86,30,6,,in,lb,rtm,c,,,1,177,no c reported
931,sassafras,2,1,1.3539,1.3412,2,,,d.b.h.,yes,1.004,0,0.99,0.4,8.49,41,0,,cm,g,ag,,,,1,176,cut at ground line
931,sassafras,6,2,3.807,0,2.651,1,,d.b.h.,yes,0,0,0.96,6.1,15.2,5,6,0,cm,g,na,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given; assume 6-inch stump since no information on harvesting given"
951,American basswood,1,2,6.9419,0,1.2767,1,,d.b.h.,no,0,0.924,0,0.1,2.54,11,,,in,g,rts,,,,1,177,no c reported; includes roots <= 1-inch
951,American basswood,2,2,6.6585,0,1.223,1,,d.b.h.,no,0,0.914,0,0.1,2.54,11,0,,in,g,ag,,,,1,177,no c reported; small trees cut at ground surface
951,American basswood,4,4,0,0,1.12481,1.23786,,d.b.h.^2,yes,0,0,0.98,14.22,26.67,9,6,,in,lb,swm,,y,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,4,4,0,0,0.9069,1.28276,,d.b.h.^2,yes,0,0,0.98,29.97,41.91,9,7.2,,in,lb,swm,,y,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,6,4,0,0,1.74995,1.19103,,d.b.h.^2,yes,0,0,0.98,14.22,26.67,9,6,,in,lb,na,,y,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,6,4,0,0,1.49368,1.22405,,d.b.h.^2,yes,0,0,0.98,29.97,41.91,9,7.2,,in,lb,na,,y,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,6,6,0.68,-2.365,2.677,-0.015,,d.b.h.,no,0,0,0,5.7,52.9,na,6,0,cm,kg,na,,,,1,48,"unpublished data of Chapman, as cited in ref 48; assume 6-inch stump; no regression statistics listed; no R2 or sample size reported"
951,American basswood,6,2,4.29,0,2.29,1,,d.b.h.,no,0,0,0.97,1.6,10,5,6,0,cm,g,na,t,,,1,74,no stump ht or top diameter mentioned
951,American basswood,13,6,0.68,-2.2678,1.8507,0.0273,,d.b.h.,no,0,0,0,5.7,52.9,,,,cm,kg,na,,,,1,48,"unpublished data of Chapman, as cited in ref 48; no regression statistics listed; no R2 or sample size reported"
951,American basswood,13,2,3.66,0,1.84,1,,d.b.h.,no,0,0,0.85,1.6,10,5,,,cm,g,na,t,,,1,74,
951,American basswood,15,4,0,0,1.2605,1.24541,,d.b.h.^2,yes,0,0,0.97,14.22,26.67,9,6,,in,lb,na,,,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,15,4,0,0,0.86609,1.32366,,d.b.h.^2,yes,0,0,0.97,29.97,41.91,9,7.2,,in,lb,na,,,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,16,4,0,0,1.4416,2.7324,,d.b.h.,yes,0,0,0.96,5.08,50.8,13,6,,in,lb,na,,,,1,18,assume 6-inch stump; foliage mass was deducted from those stems whose weight was measured during the growing season; bias correction embedded in equation
951,American basswood,16,4,0,0,1.94274,1.21008,,d.b.h.^2,yes,0,0,0.98,14.22,26.67,9,6,,in,lb,na,,,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,16,4,0,0,1.476,1.26737,,d.b.h.^2,yes,0,0,0.98,29.97,41.91,9,7.2,,in,lb,na,,,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
951,American basswood,16,2,4.72,0,2.17,1,,d.b.h.,no,0,0,0.97,1.6,10,5,6,,cm,g,na,t,,,1,74,no stump ht mentioned
951,American basswood,18,2,3.84,0,0.71,1,,d.b.h.,no,0,0,0.7,1.6,10,5,,,cm,g,fl,t,,,1,74,
951,American basswood,18,4,0,0,0.004884,2.094,,d.b.h.,no,0,0,0.87,2.5,40,31,,,cm,kg,na,,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
952,white basswood,6,2,4.222,0,2.415,1,,d.b.h.,yes,0,0,0.97,8.1,32.8,6,6,0,cm,g,na,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given; assume 6-inch stump since no information on harvesting given"
952,white basswood,13,2,0.945,0,2.939,1,,d.b.h.,yes,0,0,0.96,8.1,32.8,6,,,cm,g,na,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given"
952,white basswood,18,2,-1.559,0,2.868,1,,d.b.h.,yes,0,0,0.96,8.1,32.8,6,,,cm,g,fl,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given"
970,elm,3,4,0,0,2.17565,1.2481,,d.b.h.^2,yes,0,0,0.98,2.54,27.43,15,4.2,,in,lb,agm,,,y,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
970,elm,4,4,0,0,1.35944,1.23738,,d.b.h.^2,yes,0,0,0.98,2.54,27.43,15,4.2,,in,lb,swm,,y,y,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
970,elm,6,4,0,0,1.63763,1.2188,,d.b.h.^2,yes,0,0,0.98,2.54,27.43,15,4.2,,in,lb,na,,y,y,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
970,elm,15,4,0,0,1.61626,1.2764,,d.b.h.^2,yes,0,0,0.98,2.54,27.43,15,4.2,,in,lb,na,,,y,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
970,elm,16,4,0,0,2.04282,1.25462,,d.b.h.^2,yes,0,0,0.99,2.54,27.43,15,4.2,,in,lb,na,,,y,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
972,American elm,3,4,0,0,0.08248,2.468,,d.b.h.,no,0,0,0.99,2.5,40,14,6,,cm,kg,na,,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
972,American elm,4,1,2.9529,2.1032,1,,,d.b.h.,no,0,0.996,0,5,45,20,0,0,in,g,na,t,,,1,127,d.b.h. range and n estimates estimated from data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled so assume stump is included; no mention of stem top d.o.b.
972,American elm,5,4,0,0,0.01728,2.232,,d.b.h.,no,0,0,0.99,2.5,40,14,6,0,cm,kg,na,,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
972,American elm,5,1,2.264,1.9642,1,,,d.b.h.,no,0,0.999,0,5,45,20,0,0,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled for measurement so assume stump is included
972,American elm,12,4,0,0,0.02859,1.553,,d.b.h.,no,0,0,0.4,2.5,40,14,,,cm,kg,na,,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
972,American elm,12,1,1.3223,2.5928,1,,,d.b.h.,no,0,0.977,0,5,45,20,,,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
972,American elm,13,1,2.5173,2.3507,1,,,d.b.h.,no,0,0.98,0,5,45,20,,,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
972,American elm,18,1,2.1373,1.7043,1,,,d.b.h.,no,0,0.976,0,5,45,20,,,in,g,fl,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder
972,American elm,21,1,1.4179,1.1723,1,,,d.b.h.,no,0,0.953,0,5,45,20,,,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
986,mesquite,2,1,-1.25,2.546,1,,,drc,no,0,0,0.96,1,8,212,0,,cm,kg,ag,a,,,1,49,1-yr old plantation predominantly mesquite; this equation could also be used for other legumes
986,mesquite,2,4,0,0.934,0.00594,3,,drc,no,0,0,0.97,8,18,28,0,,cm,kg,ag,a,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present"
986,mesquite,6,4,0,-0.561,0.00379,3,,drc,no,0,0,0.95,8,18,28,0,0,cm,kg,na,c,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present; construction wood > 5 cm diameter"
986,mesquite,13,4,0,0.9,0.00054,3,,drc,no,0,0,0.78,8,18,28,,,cm,kg,na,c,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present; 2-5 cm branches"
986,mesquite,17,4,0,0.886,0.00572,3,,drc,no,0,0,0.97,8,18,28,0,,cm,kg,na,,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present; defined as woody dry biomass"
986,mesquite,17,4,0,0.339,0.00433,3,,drc,no,0,0,0.98,8,18,28,0,,cm,kg,na,,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present; defined as useable dry biomass (ie > 2 cm diameter)"
986,mesquite,18,4,0,0.049,0.00022,3,,drc,no,0,0,0.85,8,18,28,,,cm,kg,fl,c,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present"
986,mesquite,21,4,0,0.546,0.0014,3,,drc,no,0,0,0.9,8,18,28,,,cm,kg,na,c,,,1,163,"Kenya; drc defined as ""pooled"" diameter if several stems are present; also includes branches < 2 cm"
1000,hardwoods (general),2,1,-1.247,2.663,1,,,d.b.h.,yes,1.02,0,0.99,3.8,63,87,0,,cm,kg,na,,,,1,102,stump not mentioned but tree height to base is recorded so assume no stump; all branches
1000,hardwoods (general),2,1,1.9757,2.5371,1,,,d.b.h.,no,0,0,0.99,2.8,36,23,0,,cm,g,ag,,,,1,106,stems cut at groundline; hardwoods in oak-hickory forest; no bias correction noted
1000,hardwoods (general),2,4,0,0,2.50008,1.19572,,d.b.h.^2,no,0,0,0.94,2.54,12.45,344,0,,in,lb,na,,,,1,119,stem measured to groundline; this for combined mountain and piedmont sites; authors rejected use of bias correction
1000,hardwoods (general),2,2,-3.1455,0,2.3319,1,,d.b.h.,no,0,0,0.97,2.5,60,60,0,,cm,kg,na,,,,1,124,upper end of d.b.h. estimated from site description in text; stem cut at ground level; mix of hardwood spp in 2 Tennessee deciduous stands
1000,eastern hardwoods,2,7,0.5,25000,2.5,246872,,d.b.h.,no,0,0,0.99,1,85,454,0,,cm,kg,na,a,,,1,140,"assume 0-inch stump height, but data from other studies so stump heights are probably mixed; 34 species, major groups include 108 maple, 97 oak, 61 beech, 47 birch"
1000,hardwoods (general),3,4,0,0,2.70669,1.19345,,d.b.h.^2,yes,0,0,0.98,2.54,27.69,886,4.2,,in,lb,na,,,,1,33,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
1000,hardwoods (general),3,4,0,0,1.86115,1.27155,,d.b.h.^2,yes,0,0,0.98,27.94,53.09,259,8.4,,in,lb,na,,,,1,33,0.7' stump; bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),3,4,0,0,2.07266,1.25582,,d.b.h.^2,yes,0,0,0.98,2.54,27.69,549,4.2,,in,lb,na,,,,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
1000,hardwoods (general),3,4,0,0,2.17269,1.24599,,d.b.h.^2,yes,0,0,0.98,28.19,53.09,223,8.4,,in,lb,na,,,,1,34,0.7' stump; bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),3,4,0,0,2.40445,1.22954,,d.b.h.^2,yes,0,0,0.99,2.54,27.69,387,4.8,,in,lb,na,,,,1,35,0.4' stump (avg of 0.2' and 0.6' for trees between 1 and 4.9 and 5 and 10.9 in d.b.h.); bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),3,4,0,0,2.76893,1.20011,,d.b.h.^2,yes,0,0,0.99,27.84,55.88,99,12,,in,lb,na,,,,1,35,1' stump; bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),3,1,-1.01,2.46,1,,,d.b.h.,no,0,0,0.98,1.2,31.3,177,6,,cm,kg,na,,,,1,51,no stump height; tree data also used for ref 52
1000,hardwoods (general),3,4,5.5247,-0.3352,,2,,d.b.h.,no,0,0,0.95,2.5,55,278,12,,mm,kg,agm,,,,1,107,12-inch stump
1000,hardwoods (general),3,4,0,0,0.12147,2.4777,,d.b.h.,no,0,0,0.98,4,50,11,6,,cm,kg,na,,,,1,132,"oak, hickory, maple forest; trees of all different spp; d.b.h. ranges estimated based on reported size ranges of trees at the site; assume 6-inch stump (""trees were harvested"")"
1000,hardwoods (general),3,2,0.95595,0,2.4264,1,,d.b.h.,no,0,0,0.97,2.54,25.4,200,6,,in,lb,na,,,,1,168,6-inch stump
1000,hardwoods (general),4,4,0,0,1.72416,1.22225,,d.b.h.^2,yes,0,0,0.99,2.54,27.69,886,4.2,,in,lb,na,,,,1,33,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
1000,hardwoods (general),4,4,0,0,2.65469,1.13225,,d.b.h.^2,yes,0,0,0.99,27.94,53.09,259,8.4,,in,lb,na,,,,1,33,0.7' stump; bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),4,4,0,0,1.33502,1.27564,,d.b.h.^2,yes,0,0,0.98,2.54,27.69,549,4.2,,in,lb,na,,,,1,34,"0.35' stump (avg between 0.2' and 0.5' for 1-5"" and 5-11-inch d.b.h., respectively); bias correction included in the model; segmented equation has the same R2 as its other half"
1000,hardwoods (general),4,4,0,0,2.78765,1.12212,,d.b.h.^2,yes,0,0,0.98,28.19,53.09,223,8.4,,in,lb,na,,,,1,34,0.7' stump; bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),4,4,0,0,1.52322,1.24211,,d.b.h.^2,yes,0,0,0.99,2.54,27.69,387,4.8,,in,lb,na,,,,1,35,total stem (to tip); 0.4' stump (avg of 0.2' and 0.6' for trees between 1 and 4.9 and 5 and 10.9 in d.b.h.); bias correction included in the model; segmented equation has the same R2 as its other half
1000,hardwoods (general),4,4,0,0,3.56592,1.06475,,d.b.h.^2,yes,0,0,0.99,27.84,55.88,99,12,,in,lb,na,,,,1,35,total stem (to tip); 1' stump; bias correction included in the model; segmented equation has the same R2 as its other half
